"Data Source","World Development Indicators",

"Last Updated Date","2022-12-22",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Croatia","HRV","Rural population","SP.RUR.TOTL","2891751","2873765","2853722","2832090","2808089","2783585","2758978","2732069","2703371","2673100","2638703","2607008","2588493","2569851","2551324","2532902","2515402","2497414","2477863","2453749","2424775","2403196","2398819","2394948","2389894","2384230","2377862","2370489","2361531","2350879","2339143","2280881","2215245","2216595","2230739","2204725","2164211","2143249","2131554","2111986","2080978","1993228","1987174","1980467","1973788","1969090","1962310","1954640","1947168","1937891","1926284","1912496","1898807","1885015","1868155","1843070","1819891","1787283","1759939","1738221","1718119","1642337",
"Haiti","HTI","Rural population","SP.RUR.TOTL","3292834","3339938","3386803","3431287","3475920","3522918","3569375","3615811","3662394","3709030","3755790","3802557","3866818","3935276","4005556","4078945","4155365","4234625","4316550","4400737","4486792","4575440","4667175","4716622","4755371","4792764","4828817","4863234","4895408","4924962","4950919","4971606","4986400","5040049","5091515","5141574","5190756","5240477","5288834","5336468","5383985","5341024","5289173","5230508","5226430","5226768","5225816","5221587","5213626","5203167","5166626","5127267","5107137","5083401","5056010","5025496","4993082","4959642","4924975","4889165","4851974","4812100",
"Hungary","HUN","Rural population","SP.RUR.TOTL","4401831","4379303","4350895","4319558","4290506","4259900","4230146","4203213","4176578","4151312","4123586","4091134","4059050","4028025","4001823","3981051","3958606","3932744","3902097","3864948","3835546","3816417","3794791","3769746","3742901","3716933","3691570","3666384","3641801","3583700","3543962","3556728","3568401","3577385","3585524","3593550","3600375","3606198","3610855","3613643","3617236","3599271","3547284","3495810","3446941","3392784","3334127","3276073","3217942","3161144","3108907","3055537","3008052","2972574","2937544","2903693","2867756","2832442","2800601","2770705","2735697","2694980",
"IBRD only","IBD","Rural population","SP.RUR.TOTL","1416564430","1421811054","1437050897","1461555101","1485472772","1514783078","1545993839","1576491758","1607918873","1640856990","1674528680","1708487768","1740399719","1770744944","1798971814","1825377446","1851122407","1875759056","1897152521","1915540628","1933690108","1952036798","1972018403","1993112236","2013064370","2033088879","2053865159","2075376919","2096566529","2117119991","2137292000","2155387418","2171323608","2185703581","2199063247","2211548167","2223138862","2233830486","2243187063","2250869665","2256657482","2259501038","2259033999","2257335157","2254629006","2250840767","2246258345","2240803263","2234962243","2228875416","2222233094","2217055337","2212899004","2208499755","2203007408","2196306397","2188626099","2180059437","2169825450","2158080468","2144639538","2128370284",
"IDA & IBRD total","IBT","Rural population","SP.RUR.TOTL","1747270355","1759623114","1782234660","1814300251","1846010285","1883364735","1922819233","1961714806","2001786642","2043481202","2085825565","2127555544","2167467347","2206837112","2244409062","2281878469","2316792504","2350885506","2382398349","2411624134","2440334426","2469443354","2501712214","2535277498","2567446034","2599834066","2633022286","2667061328","2700767218","2734085526","2767020245","2798378782","2828294531","2857395344","2885344486","2912411635","2939019892","2964472911","2988670392","3011587473","3032859149","3050762344","3065666471","3079318166","3091613414","3102696606","3113116270","3122960908","3131580871","3140238285","3148899214","3159499098","3170733593","3181005560","3189872565","3197117949","3203745048","3209909024","3214599176","3218053971","3220175248","3219314672",
"IDA total","IDA","Rural population","SP.RUR.TOTL","330705925","337812060","345183763","352745150","360537513","368581657","376825394","385223048","393867769","402624212","411296885","419067776","427067628","436092168","445437248","456501023","465670097","475126450","485245828","496083506","506644318","517406556","529693811","542165262","554381664","566745187","579157127","591684409","604200689","616965535","629728245","642991364","656970923","671691763","686281239","700863468","715881030","730642425","745483329","760717808","776201667","791261306","806632472","821983009","836984408","851855839","866857925","882157645","896618628","911362869","926666120","942443761","957834589","972505805","986865157","1000811552","1015118949","1029849587","1044773726","1059973503","1075535710","1090944388",
"IDA blend","IDB","Rural population","SP.RUR.TOTL","97989498","100003833","102150058","104383787","106698632","109100273","111575908","114090484","116665000","119317471","122022164","124580547","127220741","130002698","132908635","135975545","139184054","142573975","146065543","149816559","154395832","159200405","163765510","167871601","171772150","175995603","180424484","184920660","189491031","193988805","198360986","203058134","207312696","211539217","216043496","220671470","225468203","230238262","235038806","239923746","245217054","250292804","254824600","259127525","263549709","267921138","272303257","276825473","281456487","286242690","291253741","296175368","300621645","304716533","308606430","312262935","315757090","319417410","323259684","327132882","331167520","335269115",
"Indonesia","IDN","Rural population","SP.RUR.TOTL","75491354","77356960","79289525","81281220","83337996","85186052","86950939","88947685","91077356","93298079","95557755","97828109","99901923","101912242","103900455","105866758","107814566","109740543","111650412","113549347","115424031","117079099","118585381","120021883","121352882","122538299","123548243","124427896","125207033","125888954","126448098","126762983","126894157","126914745","126834149","126659117","126392260","126038575","125559263","124927050","124157723","124225223","124215349","124130703","123929579","123687485","123459946","123218401","122929915","122577548","122217940","122079605","121918506","121686415","121363226","120962268","120479887","119926424","119312112","118656904","117874897","116919988",
"IDA only","IDX","Rural population","SP.RUR.TOTL","232716427","237808227","243033705","248361363","253838881","259481384","265249486","271132564","277202769","283306741","289274721","294487229","299846887","306089470","312528613","320525478","326486043","332552475","339180285","346266947","352248486","358206151","365928301","374293661","382609514","390749584","398732643","406763749","414709658","422976730","431367259","439933230","449658227","460152546","470237743","480191998","490412827","500404163","510444523","520794062","530984613","540968502","551807872","562855484","573434699","583934701","594554668","605332172","615162141","625120179","635412379","646268393","657212944","667789272","678258727","688548617","699361859","710432177","721514042","732840621","744368190","755675273",
"Isle of Man","IMN","Rural population","SP.RUR.TOTL","21897","21623","21616","21703","21790","21872","22078","22601","23201","23808","24425","25080","25971","26839","27699","28534","29258","29649","30050","30456","30869","31130","31179","31154","31109","31052","31193","31625","32149","32685","33230","33668","33920","34108","34287","34453","34701","35086","35531","35979","36404","36799","37163","37513","37854","38195","38572","38977","39393","39819","40242","40478","40443","40308","40134","39920","39770","39736","39719","39671","39587","39540",
"India","IND","Rural population","SP.RUR.TOTL","366021680","374062506","381941726","389969936","398118730","406167866","414021548","421916928","430127486","438640214","447339044","456050642","464399469","472993405","481735216","490514033","499271098","508145352","517163698","526359751","535874965","545936694","556742762","567730625","578938247","590268741","601720443","613230911","624772011","636410866","648077750","659790350","671750008","683730629","695722254","707713381","719594694","731424064","743195797","754851574","766464826","777743809","788105504","798147274","807850031","817080085","825714583","833902577","841745797","849365344","856891827","864287587","871315929","877931069","883907800","889270551","894450030","899185932","903131481","906325664","908684959","909384771",
"Not classified","INX","Rural population","SP.RUR.TOTL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Rural population","SP.RUR.TOTL","1550525","1542320","1542726","1545765","1547278","1547038","1541550","1515224","1488213","1462952","1440890","1428135","1439133","1451878","1465401","1478867","1490313","1499473","1509580","1518390","1524395","1531958","1540933","1546244","1550204","1547026","1542349","1538049","1527078","1516615","1513504","1517141","1519699","1519482","1517620","1517554","1521461","1527757","1534680","1542842","1554223","1569733","1586580","1601606","1619883","1644123","1677897","1718227","1744592","1753285","1753744","1752249","1750490","1750530","1754105","1761447","1771980","1781281","1792632","1805722","1812037","1816369",
"Iran, Islamic Rep.","IRN","Rural population","SP.RUR.TOTL","14173292","14423674","14681754","14951411","15233480","15523453","15810183","16057109","16276489","16497475","16725013","16946535","17159382","17374648","17596128","17825895","18048791","18320624","18641117","18992787","19378590","20062459","20750640","21170417","21601854","22028394","22435034","22886703","23316413","23714192","24365078","25014367","25142268","24787150","24366211","24174448","23969777","23834449","23742187","23650626","23568449","23497551","23249400","22987716","22880823","22768637","22637894","22517374","22392904","22263360","22140316","21986776","21840291","21737046","21725586","21790716","21759588","21638370","21491720","21302584","21059632","20798288",
"Iraq","IRQ","Rural population","SP.RUR.TOTL","4045422","4034634","4041835","4058832","4071366","4081431","4117155","4163663","4209989","4256097","4301883","4344887","4384808","4423547","4457795","4486842","4511993","4537974","4592275","4651427","4707545","4757125","4797628","4845503","4900353","4920402","4942002","4976584","5083973","5252138","5349430","5439219","5637599","5952374","6283787","6540233","6796265","7055407","7287669","7517347","7759075","7996371","8243127","8483911","8716508","8963747","9013057","8921274","9079028","9395660","9659908","9950426","10351684","10788241","11112873","11357173","11573007","11776202","11985216","12187255","12387061","12572937",
"Iceland","ISL","Rural population","SP.RUR.TOTL","34588","34368","34110","33824","33533","33227","32905","32553","32123","31557","30870","30360","30053","29760","29419","29059","28616","28111","27620","27190","26783","26461","26192","25921","25582","25179","24765","24446","24240","23960","23571","23377","23203","22978","22718","22387","22059","21799","21592","21450","21369","21281","21098","20877","20696","20662","20782","20943","20965","20667","20437","20458","20526","20614","20733","20841","21015","21384","21823","22157","22362","22560",
"Israel","ISR","Rural population","SP.RUR.TOTL","489438","481028","487171","487647","489258","488508","482947","485865","477855","472346","470041","466826","461151","465705","465216","461484","457418","453431","448778","446180","442751","437534","431841","426592","427587","430581","432651","434978","437537","440279","449271","471986","483355","491062","498490","506480","515524","524715","532971","542736","553243","562318","569619","575782","581761","587811","593922","600185","606484","616589","623153","629651","636004","642262","648712","655408","661802","667787","673494","678959","683115","686007",
"Italy","ITA","Rural population","SP.RUR.TOTL","20400656","20287312","20171158","20063620","19972523","19884509","19781807","19667348","19532729","19385021","19229471","19060905","19012262","19031041","19045214","19047865","19031129","19000219","18956292","18899110","18826343","18737650","18723830","18741940","18757445","18774185","18786528","18799765","18820178","18845634","18872760","18897182","18889575","18867028","18836766","18802959","18774128","18749929","18721181","18690180","18664484","18640786","18611507","18626218","18678509","18702115","18689801","18715453","18770433","18787007","18774936","18737779","18645458","18685173","18679287","18483353","18276159","18073840","17861881","17479118","17214086","16937284",
"Jamaica","JAM","Rural population","SP.RUR.TOTL","1087732","1089759","1090420","1090731","1091350","1091878","1091971","1091609","1090678","1089835","1090840","1096641","1103308","1110136","1116360","1121472","1125208","1128155","1130848","1133722","1137413","1142132","1147908","1160689","1172348","1182137","1189709","1195410","1200103","1204720","1209315","1214230","1219819","1226187","1232775","1239253","1244791","1249500","1253886","1257270","1258717","1258803","1259735","1260908","1262081","1263185","1264194","1264604","1264286","1264365","1264618","1265160","1265873","1265933","1264628","1262167","1258466","1253154","1246374","1238482","1232220","1225749",
"Jordan","JOR","Rural population","SP.RUR.TOTL","416515","424413","437260","454416","474431","500133","532320","570100","610945","650610","685696","714941","739110","760342","780104","798990","817270","835938","855595","877040","886118","888893","893189","898331","903331","908102","912464","916286","919749","923922","929630","936577","944062","950467","952320","971574","1003770","1030424","1053900","1076398","1098707","1121316","1145001","1170526","1199374","1164951","1156177","1141206","1081689","1021956","964277","912068","852082","836811","865803","925119","946044","945229","943584","941163","937903","933557",
"Japan","JPN","Rural population","SP.RUR.TOTL","34236372","33659463","33089846","32544624","32005123","31475896","30936409","30447114","29984105","29539247","29080026","28891218","28456270","28024665","27568041","27094387","27129154","27327003","27510172","27676850","27829268","27917425","27981422","28045496","28095820","28140521","28141305","28122256","28085071","28043733","27981350","27925370","27858757","27779446","27688122","27583764","27484192","27389665","27304928","27196540","27082249","25442515","23389981","21461733","19624090","17916330","16470152","15173239","13955025","12818785","11767072","11416765","11297719","11182024","11067921","10958283","10856103","10748180","10631834","10513072","10376129","10221684",
"Kazakhstan","KAZ","Rural population","SP.RUR.TOTL","5200346","5326100","5448198","5565732","5676741","5770629","5856776","5935679","6007056","6063749","6103706","6128463","6145952","6166691","6187881","6242076","6295657","6352995","6413686","6462459","6499321","6539007","6582161","6630060","6680087","6780317","6898344","7034763","7173431","7091769","7149634","7209962","7219557","7208806","7120283","6971642","6863299","6752659","6633632","6564752","6534209","6512260","6501681","6512707","6547162","6594562","6653506","6718746","6834254","6959341","7046642","7136154","7225133","7317451","7413562","7509900","7604467","7695637","7780651","7860906","7939086","8014427",
"Kenya","KEN","Rural population","SP.RUR.TOTL","7180774","7438679","7713393","7998119","8294825","8606856","8929977","9261652","9602905","9952155","10291933","10616041","10932633","11254039","11573393","11888901","12198039","12520191","12862782","13214882","13664684","14153755","14663958","15200211","15756606","16324448","16898849","17482280","18083114","18697174","19283052","19841850","20379928","20911442","21442214","21969554","22485008","23003985","23536587","24106946","24714605","25364272","26030130","26693585","27377696","28074038","28785081","29508944","30252283","31006755","31731712","32415926","33067204","33686548","34272609","34830333","35391766","35946533","36450926","36936235","37432361","37902724",
"Kyrgyz Republic","KGZ","Rural population","SP.RUR.TOTL","1429786","1477366","1520350","1564609","1609094","1650746","1694347","1736857","1779165","1817529","1850944","1885643","1922312","1958604","1997464","2035164","2071277","2106520","2140347","2178193","2220107","2263929","2310954","2361437","2411445","2458943","2507933","2558171","2605832","2667850","2732336","2790196","2835536","2849225","2861083","2902740","2959121","3015793","3075814","3131739","3169363","3199678","3229232","3263368","3303149","3340718","3376879","3409340","3441997","3483856","3524464","3565079","3620962","3688170","3756020","3825700","3894285","3958480","4024399","4093812","4154812","4206064",
"Cambodia","KHM","Rural population","SP.RUR.TOTL","4971715","5081591","5190692","5292921","5396772","5502437","5606315","5648974","5682135","5705873","5637174","5442973","5290020","5121248","4904717","6426713","6003119","5726952","5628678","5688760","5585386","5553511","5757086","5964941","6161834","6348527","6570192","6814430","7038989","7267204","7525534","7788327","8140560","8544452","8833917","9029249","9205191","9367028","9527218","9701260","9866433","10030580","10197652","10366101","10536102","10706683","10877511","11052339","11214930","11334501","11448597","11562483","11675975","11787501","11895011","11996683","12096240","12192797","12277255","12349492","12423573","12496843",
"Kiribati","KIR","Rural population","SP.RUR.TOTL","39422","40108","40811","41521","42236","42956","43351","43389","43375","43442","43602","43698","43719","43632","43301","42712","42059","41372","40676","40625","41180","41746","42332","42941","43591","44333","45173","46083","47018","47957","48840","49589","50203","50747","51270","51815","51864","51637","51365","51029","50668","51174","52213","53269","54336","55413","56016","56236","56447","56658","56816","56875","56834","56738","56604","56464","56353","56255","56170","56113","56157","56273",
"St. Kitts and Nevis","KNA","Rural population","SP.RUR.TOTL","40997","40347","39391","38321","37174","35966","34707","33406","32066","30649","29615","29283","29095","28902","28703","28515","28341","28174","28007","27809","27633","27596","27548","27478","27390","27291","27179","27056","26916","26753","26572","26566","26878","27316","27761","28204","28648","29102","29567","30048","30560","30995","31249","31428","31595","31760","31928","32091","32253","32408","32555","32744","32902","32976","33029","33058","33074","33080","33062","33017","32948","32893",
"Korea, Rep.","KOR","Rural population","SP.RUR.TOTL","18081445","18414469","18702026","18972268","19204966","19418425","19619691","19593877","19475621","19318970","19117521","18986144","18866224","18712057","18532955","18334334","18024996","17668459","17289379","16897538","16499970","16106161","15706552","15288478","14828582","14332610","13732808","13084611","12445873","11822906","11212890","10836049","10578257","10321655","10065774","9812686","9714056","9693908","9653050","9610494","9579783","9502455","9386489","9266208","9134717","8988830","8947521","8942697","8960824","8956768","8951455","9027046","9110771","9188649","9283086","9369405","9443539","9500413","9564386","9612727","9634283","9617303",
"Kuwait","KWT","Rural population","SP.RUR.TOTL","76681","82251","88270","94565","100876","106504","109044","111320","113263","114563","115111","116410","117038","117414","117685","116351","108172","100476","93035","85753","77965","68112","59274","51491","44425","39612","40995","42363","43733","45084","33934","26951","32380","32808","32346","31515","28531","25946","23563","21365","19349","1832","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"Latin America & Caribbean (excluding high income)","LAC","Rural population","SP.RUR.TOTL","101719917","103028269","104278247","105497182","106669191","107927893","109120406","110240443","111283256","112262023","113180967","114001425","114771078","115547184","116279078","116940591","117545720","118109667","118644443","119123998","119525196","119903859","120277782","120626060","120908801","121107219","121255668","121351790","121399153","121403054","121407445","121464049","121516223","121560392","121496644","121368071","121245347","120988419","120666298","120332307","119921069","119861803","119796151","119650829","119505830","119327070","119088999","118803021","118486689","118162725","117800226","117489651","117188012","116859507","116495549","116105704","115714084","115348985","115036292","114667750","114116603","113408434",
"Lao PDR","LAO","Rural population","SP.RUR.TOTL","1953876","1997015","2041775","2087497","2133751","2181414","2230333","2275329","2321627","2369080","2417787","2467892","2519177","2572626","2627528","2678880","2723927","2763656","2801581","2842196","2889385","2944562","3007129","3075575","3148416","3225113","3305074","3387956","3473252","3560393","3648422","3736942","3825263","3912691","3997618","4071143","4124207","4165755","4195491","4219125","4237314","4250561","4258170","4259631","4254485","4261782","4296532","4330680","4363027","4393658","4422346","4449081","4473891","4496954","4517601","4540240","4566493","4592873","4617970","4641317","4663189","4682315",
"Lebanon","LBN","Rural population","SP.RUR.TOTL","1036726","1037122","1037200","1035536","1031321","1024205","1015663","1004969","993123","980746","965221","950968","937732","923292","907290","888816","970652","1045618","920036","800910","780283","759863","734100","707151","684815","664001","646584","629142","608458","607691","606617","606038","606082","605012","603012","601073","599408","597279","594641","599890","604890","609309","611861","614185","617872","620914","624816","630011","633337","634389","632768","631439","640250","693388","756246","761090","734386","706902","678812","650002","627169","609988",
"Liberia","LBR","Rural population","SP.RUR.TOTL","925175","940264","955638","971207","986861","1002715","1018544","1034377","1050329","1066458","1082671","1098313","1113939","1130346","1147017","1163757","1180408","1197847","1216171","1234479","1252683","1270158","1286447","1303582","1308126","1290686","1269238","1243946","1215062","1183236","985054","814479","923292","1023538","1084255","1157765","1257054","1351236","1487308","1562591","1611742","1649656","1682809","1685708","1695301","1762146","1852231","1934725","2002130","2052307","2097894","2166128","2227251","2258594","2286951","2314467","2341095","2364883","2388419","2412132","2437512","2463081",
"Libya","LBY","Rural population","SP.RUR.TOTL","1037091","1061794","1088595","1116362","1141206","1127726","1101348","1070010","1035780","999367","960870","920567","879753","843540","844819","852909","861471","869246","876027","881808","886031","888449","889086","888251","880443","904499","930837","956078","980699","1004881","1028612","1051756","1074224","1095974","1116696","1136219","1154502","1170974","1185818","1199555","1217201","1239735","1263279","1287666","1312746","1338066","1358762","1375706","1393162","1409609","1424862","1344248","1261318","1271500","1279982","1283650","1285337","1287324","1288951","1288001","1284810","1280107",
"St. Lucia","LCA","Rural population","SP.RUR.TOTL","71954","72636","73244","73847","74440","75038","75650","76276","76903","77571","78444","79464","80461","81435","82373","83400","84538","85696","86876","88082","89352","90687","92012","93294","94516","95683","96787","97814","98762","99639","100537","101605","103418","105254","106951","108525","109988","111358","112672","113990","115200","116474","119199","121933","124603","127207","129733","132199","134640","137086","139397","140384","141183","141860","142497","143106","143674","144189","144662","145092","145467","145625",
"Latin America & Caribbean","LCN","Rural population","SP.RUR.TOTL","110846975","112159935","113429239","114662830","115837622","117088594","118260758","119348548","120352049","121287637","122164993","122959949","123712869","124477638","125194437","125834567","126406129","126931238","127424442","127858227","128184915","128418326","128670069","128942773","129156429","129295189","129392633","129445353","129455180","129426938","129411929","129480144","129541615","129568289","129482849","129328081","129175408","128884361","128523643","128146996","127694287","127614182","127599234","127532139","127463473","127360689","127196811","126983823","126739444","126486335","126193451","125948987","125716118","125456130","125157319","124829736","124486222","124125890","123756981","123317084","122720079","121971061",
"Least developed countries: UN classification","LDC","Rural population","SP.RUR.TOTL","220386913","225128593","230022218","235010576","240147115","245438287","250800301","256264372","261909151","267594729","273140215","277880474","282751980","288503811","294431415","301899307","307363503","312939261","319064571","325540872","330908221","336243645","343311430","350989039","358650183","366210167","373595907","380996383","388282316","395834494","403481674","411311716","420324417","430150868","439557518","448852914","458396831","467732850","477143859","486893920","496490962","505846976","516069279","526511860","536493885","546401121","556362268","566308050","575548311","585103204","594935078","605079084","615525692","626055515","636618644","647045668","657691921","668493096","679154688","689887446","700896738","711765140",
"Low income","LIC","Rural population","SP.RUR.TOTL","123204829","125573340","128019145","130523963","133123834","135819125","138554282","141392175","144243552","147022831","149881691","153125249","156313495","159599942","163130593","166745830","170509579","174203213","178244117","182469929","185719689","188543746","192271834","196518740","200801615","205077797","209276797","213620460","217973931","222587866","227228474","232168020","238193703","244685765","250737752","256982364","263927306","270594512","277124593","283951023","290616782","297356045","305204900","313533650","321526198","329615864","338180885","347131792","355435814","363997221","372596401","381623764","390693736","399346645","407861448","416117854","424743738","433632492","442739035","452251684","461837192","471125418",
"Liechtenstein","LIE","Rural population","SP.RUR.TOTL","13106","13414","13759","14119","14504","14898","15305","15757","16238","16723","17197","17566","17858","18169","18488","18810","19128","19446","19777","20115","20434","20736","21054","21391","21728","22066","22412","22766","23137","23518","23896","24262","24630","25015","25403","25799","26232","26689","27136","27588","28029","28382","28671","28951","29225","29503","29766","30008","30242","30495","30730","30974","31260","31530","31786","32012","32230","32465","32707","32952","33169","33390",
"Sri Lanka","LKA","Rural population","SP.RUR.TOTL","8252001","8433916","8617879","8804840","9003962","9209763","9422394","9640410","9860225","10077332","10288496","10491847","10688356","10880449","11072123","11265873","11462828","11661588","11859347","12052334","12238121","12420470","12608684","12792939","12977455","13165391","13357305","13551176","13744582","13933278","14114438","14288114","14454805","14610706","14751882","14875639","14979994","15067265","15146667","15229994","15326282","15438588","15564702","15699501","15835620","15967669","16093977","16216506","16335508","16452578","16568834","16683726","16708467","16838942","16992664","17141717","17320519","17501735","17666251","17750912","17817298","17977378",
"Lower middle income","LMC","Rural population","SP.RUR.TOTL","794359806","811261366","828205901","845558303","863232443","880661355","897978800","915714004","933929690","952585824","971324210","989261917","1006907327","1025631195","1044533745","1065282824","1084423351","1104090126","1124018374","1144617576","1166372549","1189268046","1213385223","1237082030","1260629239","1284281441","1307948630","1331541908","1355032267","1378555532","1402861244","1427035520","1450331528","1473211435","1496019802","1518754782","1540944018","1562949242","1584891865","1606557727","1628220059","1649805409","1669414935","1688130758","1706532981","1724092419","1740741026","1756925194","1772578701","1788011096","1803931370","1819885204","1835048072","1849650417","1863434759","1876371147","1888909227","1900875566","1911733597","1921371660","1930154579","1937063223",
"Low & middle income","LMY","Rural population","SP.RUR.TOTL","1719251591","1731749369","1754437731","1786578014","1818369961","1855879156","1895481015","1934401343","1974411252","2016000189","2058280722","2100257430","2140354207","2179885980","2217576983","2255108576","2290160210","2324439319","2356192721","2385646079","2414547439","2443809665","2476238155","2509953465","2542287117","2574853627","2608238684","2642491649","2676445508","2709958630","2743707681","2775441530","2805669863","2834867118","2862915549","2890127903","2916896693","2942484852","2966784272","2989813607","3011351071","3029538890","3044622142","3058321530","3070664091","3081787461","3092241410","3102200226","3110937381","3119606402","3128299900","3138873915","3150053822","3160271595","3169095405","3176321716","3182955650","3189172152","3193981789","3197577454","3199848291","3199231457",
"Lesotho","LSO","Rural population","SP.RUR.TOTL","711925","730764","749653","768446","786990","805458","825115","850693","878640","906940","935380","964077","993289","1023147","1053660","1084565","1115589","1148526","1180373","1212997","1246494","1280894","1316191","1352354","1389336","1426703","1462195","1488373","1510064","1529859","1547731","1563736","1577761","1589401","1598844","1606156","1611568","1616548","1617541","1614579","1607938","1598239","1586102","1571763","1554774","1537467","1525679","1521238","1520280","1521082","1521146","1521941","1526573","1532620","1539961","1548469","1558230","1568705","1579209","1589485","1599780","1608881",
"Late-demographic dividend","LTE","Rural population","SP.RUR.TOTL","808149566","801349055","804578670","816866724","828395711","845740346","865251251","883644428","902460535","922351329","942783183","963761612","983239913","1000916489","1016322086","1029784823","1042456471","1053809127","1061771682","1066504478","1070692607","1075062843","1080646288","1087388374","1092891102","1098585389","1105069489","1112237777","1119114359","1125273684","1130829762","1133831541","1135098595","1135316496","1134788457","1133392273","1131208941","1128263706","1124318961","1119075057","1112226534","1102153076","1089899699","1076871134","1063188773","1049047879","1034887950","1020456665","1005741460","990771076","975245972","961134081","948161160","935110393","921598729","907471373","893059481","878719965","863701990","848186377","832161240.009217","815528231.055297",
"Lithuania","LTU","Rural population","SP.RUR.TOTL","1682134","1681622","1676921","1668810","1660120","1650640","1640440","1629241","1616181","1599338","1583816","1566663","1543567","1518073","1491226","1463127","1434155","1404686","1374043","1346871","1325756","1306374","1288491","1271886","1255379","1239243","1224239","1210036","1195932","1192151","1198728","1202992","1203869","1200385","1194240","1187261","1180429","1173860","1167517","1161377","1155337","1148181","1142134","1136002","1126390","1108561","1088684","1073533","1060278","1048760","1029629","1007121","990028","976451","964514","951939","936019","918778","905487","898175","893078","889294",
"Luxembourg","LUX","Rural population","SP.RUR.TOTL","95585","95285","94804","94141","93543","92959","91981","90646","89252","88081","86916","85893","84820","83663","82666","81492","79841","77959","76112","74338","72677","71423","71274","71088","70956","70888","71000","71258","71568","72060","72754","73027","72443","72114","70584","69903","71143","72233","72653","71252","68866","66922","65592","64389","63322","62340","61400","60436","59615","58848","58061","57505","57082","56651","56277","55941","55524","55298","54831","54417","53882","53305",
"Latvia","LVA","Rural population","SP.RUR.TOTL","999681","997488","993516","989320","984866","978152","967696","957354","948617","938535","926845","916502","907433","898564","889963","880351","869146","857673","845721","834833","826475","820323","816982","814647","812604","810798","811634","815633","819593","821422","818919","816352","814314","799772","783926","776580","770339","763915","760337","759695","756030","749063","742721","736722","726462","716416","710606","706304","700357","689318","674553","661805","653077","645557","638967","633204","626640","620063","613959","608174","602157","595103",
"Macao SAR, China","MAC","Rural population","SP.RUR.TOTL","8339","8348","8268","8184","8095","8001","7896","7781","7652","7508","7339","6975","6473","6015","5593","5208","4847","4512","4198","3905","3633","3345","2852","2439","2091","1792","1539","1322","1132","972","830","707","600","506","424","357","81","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"St. Martin (French part)","MAF","Rural population","SP.RUR.TOTL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Rural population","SP.RUR.TOTL","8314521","8475442","8640533","8801012","8954489","9118145","9290387","9468210","9647638","9826842","10008213","10188364","10344385","10495701","10643600","10791252","10937126","11087924","11245649","11404375","11568957","11736957","11901589","12059940","12203927","12333653","12439780","12520182","12585433","12637669","12680751","12714686","12739963","12756548","12761465","12849468","12953625","13054727","13151647","13241216","13324918","13405628","13481766","13550158","13621824","13641404","13644846","13643351","13639110","13633603","13629400","13628383","13627029","13622821","13611765","13591618","13565447","13533370","13489703","13434809","13379661","13323470",
"Monaco","MCO","Rural population","SP.RUR.TOTL","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"Moldova","MDA","Rural population","SP.RUR.TOTL","1588198","1612573","1632669","1647980","1659782","1667014","1672038","1674332","1673944","1671552","1668759","1666636","1663807","1660338","1656667","1652304","1647213","1640497","1632631","1625352","1619130","1612977","1607230","1601473","1595628","1589337","1582956","1576958","1568664","1568979","1579027","1585643","1589726","1592092","1591011","1586046","1585644","1591624","1602810","1612077","1620588","1628640","1636519","1643529","1651023","1653222","1649526","1646600","1644358","1643171","1642419","1642356","1643027","1643474","1643358","1630971","1611524","1582663","1553149","1525908","1506003","1490716",
"Madagascar","MDG","Rural population","SP.RUR.TOTL","4533437","4635063","4738864","4844953","4953633","5064891","5179740","5302077","5429650","5563340","5703546","5846812","5995965","6148402","6303040","6459734","6622304","6786889","6953460","7121766","7290604","7459026","7627841","7797622","7968548","8142119","8318057","8499066","8686718","8880862","9082470","9291826","9507775","9732395","10005073","10291455","10586612","10888948","11196321","11506670","11818373","12132721","12450597","12772847","13102048","13377395","13656474","13938903","14222078","14507231","14790589","15067128","15335247","15596906","15853231","16105131","16357965","16611902","16862044","17108814","17348887","17578693",
